vm_id,timestamp,cpu_usage,memory_usage,network_traffic,power_consumption,num_executed_instructions,execution_time,energy_efficiency,task_type,task_priority,task_status
b98a2f74-ed07-479a-b622-48be5014f4f4,09-03-2023 04:32,45.69114216,32.01217975,923.0537437,186.9117028,8619,,0.292836679,io,low,waiting
,18-02-2023 09:48,88.20414102,89.31956457,254.8509493,153.6075151,2348,63.04260601,0.477605877,,medium,running
06293566-b8c9-4abc-9557-f52a377aca2a,25-04-2023 06:18,45.86039618,2.430297454,,161.5150018,1304,59.6626018,0.46901097,compute,low,running
d943d39d-6d4d-47cf-99de-9d1fcbcee477,03-03-2023 05:19,72.41676366,50.12532515,395.2544335,379.009179,9307,14.48821676,0.14702606,compute,high,completed
c44eb407-5d93-45b4-9a29-4a6689779427,02-04-2023 21:34,39.90253217,38.97590002,480.6834292,94.33432712,5978,85.20488617,,network,medium,completed
5616c893-3b21-412a-8a60-5b0c36277a33,09-04-2023 20:59,90.40443929,53.47524307,,364.2053347,183,51.10066768,0.627283097,compute,medium,completed
4cf8cc20-359c-4b71-b846-489e68867979,,69.00250202,60.80099293,113.0799599,,3843,,0.326708922,compute,,completed
e07ed5dd-c658-48e8-b01f-9782ea61a53c,03-07-2023 08:42,,30.44204624,810.3833952,475.2070624,6667,12.94562801,,network,medium,
c655b960-17f9-4ae1-8ccb-6220651bd191,10-02-2023 09:02,32.77204016,,113.0785888,309.5967348,1483,64.28085806,0.871229865,compute,low,completed
dcfe33f9-6538-4e9a-ada4-76782b4d2e7b,23-01-2023 17:47,75.67786427,63.27705335,460.4678318,175.5966145,9424,,0.864424404,,high,completed
5c162b81-d3ad-4b2c-96ec-9eddade4663d,10-07-2023 12:51,63.60610554,,,,2171,88.96382351,0.358474044,io,high,completed
19b30f96-9a61-43b7-a51d-07657ce9e8c2,17-05-2023 20:21,24.00202734,31.99653245,536.8764638,94.19287619,7491,10.78151053,0.207002499,io,high,completed
b8bff822-d34a-4775-a623-bd237a0d71c9,05-02-2023 07:13,16.05388225,,708.5776856,55.87955603,3355,77.35116661,0.332976269,network,medium,completed
444b47ca-0a0f-4c1a-a376-7d9c630a0ec1,16-06-2023 16:02,79.63914745,63.77439174,213.4640349,129.053577,9884,95.08363795,0.696682851,compute,medium,running
f3bc9dc1-d4f3-4c9b-8cbd-3d8e838718fa,26-01-2023 11:02,95.9166603,76.83516982,396.0706327,344.0848362,9131,33.26579938,0.414786172,io,low,completed
dbb406c0-3011-4676-83e3-e847475bf20f,22-03-2023 15:32,45.81388273,87.82247016,20.4379315,218.4622206,6483,32.80357856,0.191264975,io,low,running
7d8965e3-501e-4e23-b83e-0c2db2f5baab,04-02-2023 22:06,59.09841653,2.210966138,266.9637507,300.2395991,5318,13.35963849,0.3452809,io,low,waiting
1fb6e287-d053-4ad0-a161-732cccdff60a,28-01-2023 10:24,85.77226442,66.4867625,972.3943225,,3687,3.318402083,0.863874886,io,medium,completed
5166b9ff-ecdd-4168-ba0c-1679df324a51,05-04-2023 09:44,45.72234534,64.55853818,638.1889308,480.6263146,2734,40.76423502,0.807964752,compute,low,running
28c51d31-1b10-4ef0-b72f-530f3e945ea2,07-07-2023 13:38,,42.16162406,332.1603297,404.8931205,9661,30.68789278,0.876348595,io,high,running
6988b58d-f93c-4010-a44a-07c2143fb7ed,,57.5751162,86.85083051,396.4899123,93.56709226,4440,64.02516292,0.139839952,network,low,running
fcdf4c15-7339-4f17-87f5-fcd9b5128be0,24-03-2023 02:38,82.07671207,21.13868484,111.1213171,105.9409528,7242,12.38944543,0.462451424,io,,waiting
,19-03-2023 13:52,90.88437184,50.95782805,914.0546615,65.76591448,8483,43.75552815,0.595341205,compute,high,running
44d9b428-0a2d-4d8f-8e47-115c5f81884b,23-03-2023 20:25,,,34.92122436,,6758,52.85636855,0.061887722,io,low,waiting
c59b4767-78bf-47ad-90e5-31deeae95373,12-06-2023 09:48,15.94144634,51.64146395,472.4157806,344.3833204,3206,2.121174976,0.526341558,network,low,completed
92647c0d-d6f1-402a-93d8-67231b6ad64b,18-05-2023 17:44,62.88984391,92.50322748,272.8070722,335.30935,2723,15.55223458,,network,medium,waiting
8434ad41-09fa-43a1-8831-e8b6d3393bbf,24-03-2023 01:07,39.84342586,,482.5541735,64.28482971,7184,73.85227901,0.131042848,io,high,completed
582288fd-ae4c-483c-88f0-dd072724bfae,11-02-2023 17:12,6.271295202,,680.2589741,,824,77.41147045,0.138629034,network,medium,completed
8fbc2552-2301-4206-99fd-91ae97182df2,19-01-2023 00:42,42.40322519,83.49454839,9.69037206,77.56183927,2004,80.69263194,0.323279485,network,low,waiting
,22-02-2023 20:34,25.86840669,59.16670196,785.9844291,377.1026885,1881,37.42890598,0.80818297,network,high,running
,14-05-2023 02:43,84.90383084,79.68889528,447.4165783,272.2180206,536,51.16673883,0.922356638,compute,medium,completed
676fb3b8-8b2a-450a-93c6-8c63b2186a38,21-04-2023 21:22,3.330462655,72.55108132,89.9404229,231.4733413,7297,96.05494167,0.21116736,io,,completed
e354eb68-3289-4689-b146-8eaa9eb47c36,09-05-2023 18:03,95.89827219,81.80314208,270.2480093,213.1699152,8977,50.80637794,0.270701077,compute,high,running
cc9697b8-03e4-4906-8731-df121dbe49ee,11-04-2023 12:57,35.53688485,90.29821897,505.5317433,309.0345298,4036,16.61721592,0.129244842,,medium,waiting
a83f6e03-02d5-4c03-b513-6293be3302d6,16-03-2023 10:57,35.67068904,13.14267131,647.3743956,,1281,10.19454047,0.670664694,compute,low,completed
588faca3-edcc-4331-bfbb-dee0adc0ac6a,01-07-2023 18:45,1.632850268,63.30522335,84.19477569,90.03952634,7002,30.25134321,0.9339315,io,low,waiting
13332d3e-321a-4b03-bd66-790fb75bd1af,18-07-2023 19:29,18.52323252,46.88183346,992.5149787,31.50112482,,35.78944372,0.635722517,io,,completed
4dfd13c0-358e-400d-a1ed-0b283e07ae47,24-02-2023 05:22,40.12595008,42.24345182,407.5493731,36.78454284,9907,32.85088057,0.343873412,network,high,completed
9a926ee7-edac-4857-872b-7fd7222cf754,01-02-2023 09:42,92.92914173,81.38843084,885.4332068,131.8901817,3412,49.26343869,0.6839604,compute,high,running
,16-03-2023 23:12,9.961493022,55.84310133,458.0484479,229.7926003,8247,0.881203786,0.567189808,io,low,
2eccbbfa-ce90-4caf-a4e7-a32d0ea31eba,24-01-2023 16:06,94.53015335,31.13161061,307.4160696,309.9543655,8687,64.48672164,,io,high,waiting
7a6205bd-f528-4387-a759-75e4ae08f08d,15-02-2023 00:03,86.94885305,44.09540894,353.2863153,378.5934572,3749,98.69597267,0.937167599,network,high,waiting
b9329794-7c8b-4ae1-83d9-750a7abc24fb,21-02-2023 17:06,45.41623969,13.6383921,,211.7185156,2586,36.6705923,0.682820915,compute,low,
36f4644d-56f1-4188-9013-ec1000fc7e86,23-03-2023 11:24,32.67008818,30.34696476,609.0607372,482.4220134,2893,14.88933914,0.422719671,compute,medium,completed
324ed951-6715-438c-b75f-3a57a445cb10,,23.27441293,65.29876429,967.3132579,32.08472432,5699,25.06417507,0.726065268,network,high,waiting
e4ab1fba-f5c3-4962-9f8a-dcda5ef5f719,04-01-2023 08:02,61.44647065,99.37751192,1.125166624,347.8428825,7107,86.45644203,0.594552195,compute,medium,waiting
dc8098cf-6fa4-47df-ae2f-6b50f1d3d047,05-02-2023 12:01,3.307459148,61.58247764,53.80947844,373.1416959,7490,42.79336912,0.488882966,,high,completed
896efc17-7366-4931-b7b0-0a72aa81bd74,30-03-2023 01:00,,62.50214062,805.0037472,138.1091845,,,,network,medium,running
475d2107-a06d-47cc-b1c4-53b50872bd85,17-03-2023 05:30,42.87957225,60.91870932,654.540481,,8855,50.06453874,0.222882099,io,high,completed
d2dc3b97-f24f-4588-ba43-522f300ad6c4,02-05-2023 04:49,,,703.3413734,272.2795651,8985,33.5306682,0.668238409,io,low,waiting
176e7577-8601-4644-98e5-4f286efb45e6,,25.19409882,38.66071788,744.087977,383.6813382,2010,10.66102509,,compute,medium,running
b9214aec-fe8c-4b8b-b1e9-921719452e65,07-01-2023 09:53,,,442.5094288,324.3543512,2842,,0.677093038,network,medium,running
,,25.31911937,,918.510957,10.06132758,9599,,0.873784861,,medium,completed
79e33066-ca5f-4fa1-9628-b56ba8cb6188,14-04-2023 08:19,13.10552312,58.11583852,99.4005683,499.0634945,3018,45.40892341,0.969858217,network,medium,completed
084b45df-957c-4f02-9be1-dc1b7293913c,29-04-2023 11:54,1.20362229,77.85675989,30.67872283,138.5749733,5928,88.33177487,0.894727461,io,medium,waiting
db533e4a-2a19-4d93-8bb8-e23484a2757e,17-01-2023 05:22,11.54842971,35.25394098,406.4385449,,2830,,0.055312016,network,low,completed
201c18ba-ffd9-4c83-b67e-3ecb8f58b3cd,02-04-2023 22:34,61.84802595,17.87163622,477.2616578,347.5569552,3071,62.30017228,0.903140912,io,medium,waiting
8875fb30-94ea-4a28-ae1e-048557a455d0,10-07-2023 15:57,97.42562128,,879.0769621,190.4913401,2103,38.55033823,0.773948794,io,low,
57e95368-f13a-4818-b004-a408ad57de28,01-07-2023 04:51,,49.95778073,,287.5858289,2190,77.76040342,,network,high,waiting
,14-05-2023 19:39,40.90540954,4.091982779,339.2358066,19.63228922,7835,54.98452134,0.656041219,network,,running
e033ec83-a86a-46dd-a306-5abcaf067688,22-03-2023 21:53,16.2954426,32.4984995,149.696181,110.5238658,2185,23.09316921,0.179533705,compute,medium,waiting
52533223-617e-4d05-bb9f-b04eb3a27cf0,16-01-2023 17:02,,2.919876509,,8.726771229,1323,50.81602244,0.229334395,compute,medium,running
,23-06-2023 00:55,49.03053465,76.99190515,82.26282775,,5546,64.2388504,0.649454422,compute,low,completed
92c3448c-78bb-4c16-80cd-7fbf04d8fbb7,,98.94097773,,,368.2413823,4572,30.60768023,0.105837058,network,medium,running
6966f0fa-34df-4e53-82f1-85ff2cfd296b,15-04-2023 20:03,6.530420715,95.29818193,182.7746487,281.7809106,8903,11.12860727,0.282377047,network,medium,completed
0083abb7-63cf-4489-97da-437c2b551961,23-04-2023 13:32,78.32344383,99.15039436,614.1879642,179.1984148,4192,12.92346713,0.239792981,network,high,completed
27336983-df3c-4f13-92c1-9207369adf86,05-07-2023 04:56,28.83984973,45.11443134,544.8119354,250.0066832,1068,63.73058981,0.15251969,compute,low,running
827c34c0-eb2c-4952-84cd-dd6f80e62c4d,08-04-2023 10:15,24.14186201,60.20507382,652.8040481,23.04323665,2726,13.09022113,0.689243477,compute,medium,waiting
f9f3bd51-e048-4167-abb5-8d55f334c01c,28-01-2023 00:30,66.25045715,35.04019326,,250.6202745,7139,34.91031239,0.052085321,compute,low,waiting
abce30f7-7b22-434a-be23-3760b1bfd28c,16-02-2023 15:18,24.6063185,28.53188614,,38.80785586,5017,33.30005047,0.682799411,compute,high,completed
9c8aefed-561f-4817-abeb-898af84e84b0,12-04-2023 19:41,66.58591176,11.45071766,154.0419663,61.54698265,9259,49.01835232,0.89487903,io,,running
3fa3a03e-c5e4-4e78-bc03-32b64c36b37a,31-01-2023 10:09,51.73085172,84.43282171,298.9877626,51.36062143,2365,39.07746759,0.971439061,io,,waiting
5967080e-b55b-4253-bfa1-d7c6f9ae8772,19-06-2023 20:13,42.40889884,50.08043417,810.9384179,24.24809359,1804,37.22212723,0.940190739,compute,medium,completed
6ba62cdc-6ea5-4e28-9180-e4af229e8c5c,08-06-2023 01:27,55.46878087,,978.261645,100.2259435,127,71.62403887,0.405804858,network,high,running
7795f969-b52f-4c89-8aba-ca95b5a4de90,10-06-2023 12:32,28.70515199,8.504170181,605.9465277,94.74219186,9016,50.47448845,,compute,high,
ceec6035-436a-465e-a8ff-164d282f5e2d,20-04-2023 13:30,70.65747063,9.860094739,472.6174709,422.884885,9458,87.22438152,0.338115096,network,low,
f009fae0-fbde-4b19-9a5e-8e8dae1eedd2,07-07-2023 20:04,41.48568693,85.95001008,688.5174406,,1502,36.97698869,,compute,medium,waiting
a1cc61f2-91a7-4dcd-8b8e-bb8b622a9f3f,16-04-2023 21:44,36.05455605,14.04196474,990.9640776,347.5325158,6165,90.88557669,0.849394137,io,high,waiting
0ddaebc0-56b1-4b9e-a35e-a0562ff33e83,19-07-2023 09:09,82.86569146,39.57592198,325.6381802,345.3918384,6550,99.33874701,0.195836471,compute,high,waiting
46e111d1-3b55-4814-b4d3-80d2a256db11,04-05-2023 21:54,92.4966912,19.81781514,916.1882115,417.3866027,3218,14.40507667,0.593683309,,low,running
d38f57d1-8e1e-41c5-9cd7-bf9a402a31db,29-03-2023 07:33,4.600731089,7.362709411,355.5341343,393.4427031,8142,24.64817789,0.987789466,network,high,completed
721c3919-c068-43a1-8d43-62259cbd3f06,26-04-2023 04:13,23.26269928,94.28073544,278.1908131,,9102,19.68700696,,compute,medium,running
10e4cbfa-d68a-4c72-adba-8fc732fdad0d,05-04-2023 02:48,34.85193695,14.22286946,672.1406234,65.38979912,4240,59.71111777,,compute,medium,running
efb07d8d-636f-48d4-a015-40b68b4c7160,09-02-2023 08:34,81.49664794,48.00907115,,276.8621355,2699,93.23959751,0.699674765,compute,low,running
795f79b0-0781-4615-b51d-ce6d6eccfb3f,27-01-2023 08:55,98.54914276,,694.1016589,51.88240048,944,88.8571324,0.586950681,compute,medium,running
5f0d492b-d7bc-44b4-acf8-a473a72754cf,26-01-2023 14:52,96.89717047,75.70339228,27.84492994,130.5785763,1268,15.37796649,0.579004994,io,low,running
1e9be142-e0ce-4439-b5b5-342c3c7d8cc0,,90.49483455,53.82313853,972.8814176,109.6566932,4761,44.65696209,,compute,high,running
,07-03-2023 11:17,29.65562651,,930.2221481,415.2033235,359,26.25279964,0.040282021,io,high,waiting
1c932240-d32d-4bff-964f-dde9e1d6597a,19-04-2023 14:10,99.20112434,,583.1251487,,,20.15191831,0.197339045,network,medium,waiting
4b4121e5-322d-40ce-b568-e05876f42ab7,23-03-2023 17:09,24.94200411,21.03044123,536.3330807,329.4432741,9655,95.2368801,0.360984275,compute,high,completed
b2c46ed6-bcad-4705-ad2a-b60d28334f09,28-03-2023 05:26,10.59061549,19.04828354,319.2039491,103.494008,9246,82.74870198,0.311732524,compute,medium,running
a8f1631e-6028-4843-9eac-70dd305ec19f,,,37.40411966,851.9361867,,278,54.55638768,,compute,high,waiting
8ad1bbfd-0ac9-4f53-91f9-54f6f47c2059,17-05-2023 17:39,23.34202555,8.584533875,735.9349452,,4841,83.73680514,0.347179514,network,high,running
3da10904-5b7c-4ef6-baa9-c4a9bdb55854,31-05-2023 00:42,68.97682651,,545.1081911,0.170493285,981,27.99696773,0.383756319,compute,low,completed
a07f82ed-484c-4d6e-bb51-1d5926446084,12-01-2023 00:10,5.835635898,20.89916513,,309.6159791,3632,49.156353,0.906392971,network,medium,waiting
12153a54-52cd-4dd9-b446-ab146a521075,27-03-2023 08:23,,16.24777689,393.5264484,351.7485905,2195,47.27750592,0.605891005,compute,medium,
5b32d418-2765-4698-917c-cf502b6f3f4f,13-07-2023 17:51,88.17202123,34.51531803,594.2906173,196.4644445,5594,86.38965624,,compute,low,running
216e9e79-65b8-4b3e-9761-9157f4597b15,14-03-2023 04:46,27.24368955,93.68099746,382.6201334,368.5426547,,31.15797166,0.259180269,compute,high,running
e6478580-650e-459e-919a-cbd41385ad4e,29-06-2023 06:02,,2.552198874,146.0918788,91.98165562,3747,6.737739539,0.265118191,network,high,waiting
053c8eed-6f17-430d-877a-f184c8cd450c,25-04-2023 18:30,37.42961833,91.89634278,858.821409,367.8797158,9805,35.26043961,0.190015104,compute,medium,waiting
bcf8e4d8-64f5-4f6d-a0af-967cc555a436,08-05-2023 03:48,74.87882575,88.14584812,,,8306,43.76190243,0.486674458,network,,waiting
e34360c2-e48b-4488-8730-2fcb1a8e3f56,,23.78072425,35.52150736,,227.5177029,7559,38.7927927,0.641875252,network,medium,running
3b9420da-dfa4-44be-9ec0-89a9e1ac20e0,20-02-2023 19:34,17.1853099,79.07875291,517.0631798,182.2047493,709,33.27723125,0.70861286,network,low,completed
b4985b5c-6899-4085-836c-e71f1f480879,19-04-2023 22:23,44.92916487,93.88490219,286.2449413,96.43581623,8261,8.98436924,0.12637034,compute,low,
f95d694d-24aa-4a18-ac7d-57f4e08d5500,14-06-2023 20:26,,69.51778263,316.8400006,385.272419,9199,23.08747288,0.891763368,network,high,running
1543747e-0468-4ae2-8f9b-8ee2ab574923,09-03-2023 08:00,83.91891223,,648.2065752,376.045631,241,69.72853745,0.121619112,io,high,running
8b4d968d-2f10-48eb-aa96-e5c88b5aa275,04-04-2023 20:08,23.7741826,23.55357783,666.9091797,216.9326384,7602,81.56727009,0.417510783,io,,
d0eb75ed-07ef-430f-b6e5-be75eb6276a7,18-02-2023 19:59,50.23894575,42.21435163,846.9859361,7.547775217,3471,,,network,,waiting
29c53a0d-2494-4682-ac03-9d6e982fc3df,21-06-2023 21:30,94.25835997,35.00094519,982.7189203,191.3075369,,37.54057204,,network,medium,waiting
86d6e105-2857-4d35-938d-d0a770007eb6,06-05-2023 20:06,63.39976977,55.86015254,943.9076975,97.57324545,6625,18.13937642,0.228745299,network,high,waiting
ace7c60e-1b32-4699-be75-e2db2979339c,19-06-2023 01:27,86.72894055,81.03516043,622.4274597,189.7037822,9541,44.79911213,0.01647825,io,medium,waiting
12639c6f-df09-4cff-b473-d9d6f4788721,14-03-2023 13:45,94.02096894,,475.0652856,319.5569282,,39.65100552,,network,medium,completed
fb9d228c-acd4-4cd5-a1c8-5ab07b562155,24-03-2023 00:39,75.07648619,23.58551724,,47.20520885,1040,43.10882545,0.157764056,network,medium,running
d1686ffc-e4c6-491c-b1e9-275083ab8cac,16-05-2023 07:21,69.95750602,73.08810926,751.4746314,,6956,85.90136442,0.470146929,network,medium,waiting
e35fac95-8ee2-41e2-8f26-e3f6347f4d42,16-06-2023 02:23,96.79655666,66.16325489,595.5821281,450.0959083,5635,45.59416745,0.801583993,compute,low,running
a3948684-8a23-4092-ba05-39a2551ced37,28-03-2023 00:23,99.44007896,28.7293114,250.526135,64.07776132,7405,93.14106184,0.159530914,compute,high,
5240b0d0-0592-4332-9f0f-150cf88787a9,26-04-2023 16:08,45.18216827,26.4230022,484.8154847,400.3862798,8340,69.53114818,0.793502176,compute,high,waiting
a9bb6ef9-189a-4802-a4b9-f9347e3cc459,24-03-2023 23:03,7.086977818,7.661106024,429.254174,315.8838353,86,88.23275527,0.338123507,io,medium,waiting
24c3fbba-64ff-494e-827e-15bf1c76e108,19-07-2023 04:48,29.27940314,48.64361816,769.5529706,434.1508018,,91.33581025,0.575544537,compute,medium,waiting
e626c156-cd9f-4cc9-afc8-08ebde493635,16-01-2023 08:16,15.23547057,21.46913017,999.7060138,78.26794578,6248,10.4870171,0.216955561,network,high,waiting
ea5faed2-c016-42ec-8b3d-75099fbc0e25,08-03-2023 01:21,41.74863748,56.43395802,592.5013374,395.6667023,3368,47.75113107,0.059072107,network,low,waiting
696129b3-a18a-4abc-8e65-5edbd815b0ee,16-05-2023 04:59,13.12893285,53.54169493,688.8699821,127.6336685,7045,54.5359741,0.427977426,network,low,
08241af1-4254-49aa-865e-1852c10df5f8,15-03-2023 18:09,60.4117804,29.11455458,671.6961825,368.3998158,9316,9.615111453,0.571331541,io,medium,completed
66a0a46e-3f6e-4bed-bc00-a01471df028b,,38.28080592,61.9864943,933.5008323,464.9691383,2048,,0.914184275,network,high,waiting
f323e922-8d0d-4abc-98ff-595b832b9716,14-06-2023 11:24,89.53858843,58.39859234,408.1495297,210.6764497,582,10.02651189,0.259868411,io,medium,waiting
c464490c-0074-4005-96b0-a1455b32b697,24-02-2023 15:39,96.77946718,31.13398813,312.1936633,275.3524892,8043,44.93739325,0.734593719,network,,completed
43ff32de-60b4-4b98-908d-2358baaf5ac2,21-02-2023 02:10,54.68849017,,898.9944759,112.5423607,4661,40.307202,0.092431216,compute,medium,waiting
ee8ef047-b8cb-436c-b6e8-ae34452e8cea,15-04-2023 09:14,27.48235699,82.34633466,355.469393,268.4451239,5639,65.43640354,0.212962231,compute,high,
,14-03-2023 17:33,59.22304188,81.95832349,606.8016381,50.91678505,5258,13.68911642,0.194744494,network,high,waiting
9a470c21-dd39-4470-b941-3598a7bafe45,28-04-2023 02:31,89.67611582,,260.0769614,273.7791302,5271,,0.290117426,io,high,waiting
57aa57fb-89af-4031-9a38-c7bc12d24c58,29-03-2023 13:31,40.67333458,,124.3702787,455.0802328,9356,90.19163817,0.806667343,network,low,completed
6c3e7616-a2a2-44d2-bb36-bf0b7861ffd9,13-05-2023 20:00,55.20782767,56.40799516,212.0021579,29.93129856,139,7.101162542,0.19933879,io,low,running
3f2359d1-882e-4f4b-ba66-1054939a67f8,17-07-2023 13:08,27.16527676,48.72305191,462.0672694,305.6121042,,20.95762767,,network,high,completed
8a354710-c035-4997-b56b-3363b25fa596,14-05-2023 10:34,45.54441495,77.48811776,84.25577618,,8200,64.66531501,0.399527228,network,low,running
da3a2316-fe72-47e6-ba6a-a7309908d0e7,,40.17135354,,331.3884287,21.42572855,5046,11.77428801,0.216496771,,high,running
6f937cac-a2dd-4b7f-8b69-0df85da32b3e,14-04-2023 06:56,24.84134651,15.56407589,371.2476619,182.4871402,3928,29.05502688,0.874927307,network,high,waiting
979f7e21-90b7-48db-8484-e34e891ab2f5,14-07-2023 00:38,50.58663838,94.90192294,499.288577,76.16327121,8771,74.02598243,,io,high,running
3c10e386-7d08-4aa2-867a-40bff0402850,01-05-2023 17:59,31.0380826,77.01114237,451.1000808,,4517,62.24809777,0.819436186,compute,low,completed
,16-06-2023 12:58,37.30348639,34.97908546,858.1698434,,3988,75.37514813,0.756869056,compute,high,
074373a6-6f7e-487b-a7aa-493fabde4d87,14-04-2023 16:52,52.49704423,31.03548481,615.5757815,469.0167775,2789,,0.327066782,network,medium,waiting
9d6e1dca-8a34-48d1-9266-29fd906090a2,08-03-2023 06:03,75.05950229,98.02429499,113.8559361,498.2478254,1170,91.58816589,0.665975076,,low,waiting
b912af56-5689-41bc-a069-3af7ba25e812,14-01-2023 05:49,33.35074658,,,250.3381967,6092,18.09573874,0.129679328,,medium,completed
9a1681cf-55e6-4b67-9032-ed1f9c1b0c64,01-02-2023 12:19,92.41587666,52.1038669,626.885682,,8501,67.77610184,0.942597716,,low,completed
1a251632-8f79-4b3c-8c44-9230660310b0,25-03-2023 02:56,86.23185468,4.009768763,174.1226338,309.0511349,6344,,0.738828879,network,high,
cfda4965-180f-4e7a-a588-305b9c27c073,20-02-2023 22:07,4.869029598,25.02914855,313.007069,472.5277719,2963,1.585757063,0.647927374,network,low,completed
09fd692f-ac7b-41e3-a8a5-20ecad8fe0f6,21-02-2023 07:23,25.36425243,97.20764026,333.4775683,427.6526387,581,93.01948499,,,low,waiting
179696bc-da08-49ee-b487-92457e785bf2,15-01-2023 08:02,44.61355127,,31.09191422,325.3403858,9031,60.07161366,0.451264002,network,high,completed
e0d75be7-cf72-4519-96a0-e74e7501b105,19-05-2023 17:07,10.46278887,27.3269585,749.6017447,471.6543675,1618,25.83692808,0.460419198,io,high,waiting
a7f95e4e-7e9d-45b7-9e40-941977aa5a63,16-04-2023 05:00,34.8475989,84.16079446,655.0716937,354.0778778,8666,68.00154598,0.534398168,network,medium,waiting
079eff29-8b03-4485-a9df-45dcf7d77944,01-03-2023 21:09,74.00975256,9.861127978,445.702378,206.1189609,7728,8.987406219,0.277937758,io,medium,running
,10-03-2023 08:52,,8.182377592,767.1868125,481.2558527,773,60.59954817,0.668409177,network,medium,completed
44a9f1c8-0910-4f3b-a796-67b843a61c7f,12-07-2023 22:04,62.23844286,13.66257038,124.2866102,463.7852533,3687,39.82380681,0.511649262,compute,high,completed
50a51774-bd38-45c9-bcc9-1d52bac18a1e,15-03-2023 17:05,71.05284027,,301.1126248,285.7512103,7727,93.90966453,0.945034821,compute,,waiting
f8f0a531-ac90-4a4c-8d77-1142f0d2b1d9,12-04-2023 05:41,20.4923687,,379.8036941,378.7520375,9468,31.56995252,0.478878345,io,high,running
e5a31fb4-acd1-4d27-bccd-f16e5fa9090c,20-02-2023 13:59,34.16981149,43.93461777,909.7477283,228.770518,,99.61304133,0.276800593,compute,medium,completed
e5db2271-1202-4c6c-8714-cd39c806f92d,28-01-2023 07:54,67.62424823,80.73345434,23.07184796,,496,,0.363937897,io,high,completed
9fae4fab-393c-44e6-b6ed-0a9768be956e,06-03-2023 10:32,87.9234763,65.58894997,96.97183327,359.5977566,3197,79.23707783,,io,,waiting
7bbe39e0-f2fc-412a-a23f-de330745c788,19-02-2023 22:28,54.36780538,23.42585895,425.1076084,298.5701009,2247,20.19576938,0.930066554,compute,,completed
d1c266b9-8df1-4d51-a186-5e0cc776ea25,03-07-2023 18:20,28.26996509,68.79084981,,31.82608964,93,64.03885962,0.155821061,compute,medium,running
f38821bd-583b-4ede-94a2-c8782d8da0ce,30-06-2023 11:47,3.023525801,79.1135686,972.7453135,448.3366753,1275,49.49261459,0.957784086,io,medium,running
abe545ce-dd85-43d8-b64b-f71068534aa6,24-06-2023 06:38,71.0336829,43.40530037,527.9381944,308.3120601,3331,86.05774465,0.01447179,compute,low,waiting
2d880d38-583e-4f57-9678-09dd66fde9d7,26-01-2023 17:30,0.788410351,34.8315277,310.301646,444.3312515,3825,28.29469218,0.959542366,network,,completed
a5eeda43-5540-4e71-8dd3-76075bd6643f,09-02-2023 19:22,37.26790698,18.89837189,,121.5169365,747,85.67859686,,network,medium,
6eaf7336-772f-4abd-a463-8b08928d8a05,,53.05372146,9.006287067,371.1143821,,3109,22.64334067,,compute,high,running
85b97eee-bbce-461e-8ef3-864e48cb88be,08-05-2023 07:10,92.21114618,57.44717538,544.3545488,478.7470588,9833,42.3804304,0.986111701,network,high,completed
0ee116ac-cc4b-408d-8ab2-36a8a4d7ed93,30-01-2023 19:34,8.949454503,18.61621501,914.658278,191.3069653,3401,54.33972683,0.011649864,io,medium,waiting
e20186be-766e-4269-8555-651f8c90cb53,21-04-2023 06:36,40.5942322,88.09378987,210.3003382,435.7341149,,45.71107929,0.681651537,network,,waiting
00bb887d-1cc8-4278-b74b-bed05e26a017,30-01-2023 11:24,2.431319971,35.60762239,327.484332,410.2276175,3369,11.9472651,0.588672557,compute,,running
7494dc2d-600a-4ffa-a2da-16d158aa3875,12-03-2023 17:53,34.26109843,44.50069044,513.6320077,266.4465952,7746,49.4743069,0.465506911,compute,low,running
8fbe3764-c21c-4380-82ea-511f17f32dde,09-03-2023 22:17,,28.9487849,597.8909566,234.1530077,7798,72.01578968,,compute,high,waiting
dcd1078c-c0d7-4284-af74-9ee3390a7f31,03-03-2023 08:38,27.90679482,73.46788566,969.1606133,,7078,95.55062707,0.540422073,,,completed
279cea55-3803-4e5d-a73b-af64b0082da2,26-02-2023 18:20,20.97499497,43.16995288,616.4092992,322.5902332,,87.12572848,0.861521938,io,medium,running
7c452947-6afd-4c97-9c30-2c4de3da1644,04-07-2023 05:29,11.57032333,86.15562592,591.9562549,329.5321517,8698,94.91753846,0.895609581,io,medium,completed
878d54f2-af6b-45af-888f-fb5e86a0dbdd,17-05-2023 00:27,57.7140244,50.82056449,,394.1588064,3699,65.32132405,0.159447882,io,medium,completed
8eea59a5-d54c-4bde-8b14-b14706c9e955,08-01-2023 06:32,69.52700059,78.3687384,359.9814256,306.8658398,2788,61.61312314,0.024576818,io,low,running
f9110b5b-3d36-430e-8cd7-4717d14a8f10,17-03-2023 14:02,67.19571406,83.60122128,570.8404936,169.6587859,7598,,0.562947247,io,high,
,02-01-2023 08:41,94.88610207,76.97258501,427.2759976,167.1201519,1475,92.84644529,0.603425676,compute,,completed
d4c5a84e-8177-4040-82ae-9feec6fce9eb,,0.270321389,31.07706815,853.6614988,493.673515,4189,44.92294444,0.929652676,io,high,running
